1,0,0,1,1,8,0,1024,0,18429,196489
1,0,0,1,1,344,0,-872,0,5280,187178
1,0,0,1,1,1024,0,-4144,0,226226,418701
1,0,0,1,1,344,0,-77232,0,224301,400302
1,0,0,1,1,344,0,-1560,0,220976,394699
1,0,0,1,1,48,0,-169008,0,3880,383697
1,0,0,1,1,48,0,-3120,0,2512,381183
1,0,0,1,1,48,0,-1560,0,1231,376963
1,0,0,1,1,48,0,-1560,0,1767,373535
1,0,0,1,1,40,0,172432,0,1251,373829
1,0,0,1,1,48,0,-173992,0,1480,369101
1,0,0,1,1,40,0,-260144,0,1383,246955
1,0,0,1,1,48,0,435688,0,1705,233591
1,0,0,1,1,48,0,-491520,0,1342,233831
1,0,0,1,1,48,0,-167744,0,1643,230201
1,0,0,1,1,40,0,489968,0,1149,230311
1,0,0,1,1,48,0,-491528,0,1689,225996
1,0,0,1,1,48,0,-1560,0,1231,9159
1,0,0,1,1,48,0,-1560,0,1768,7845
1,0,0,1,1,8,0,495904,0,972,6640
1,0,0,1,1,8,0,493088,0,999999,-64
1,0,0,1,1,40,0,-497456,0,1566,6930
1,0,0,1,1,8,0,-1560,0,729,6485
1,0,0,1,1,8,0,-1560,0,1607,7047
1,0,0,1,1,8,0,-173984,0,587,6130
1,0,0,1,1,8,0,172424,0,1351,6841
1,0,0,1,1,8,0,-260144,0,999999,-51
1,0,0,1,1,8,0,435688,0,655,5752
1,0,0,1,1,8,0,-491520,0,1279,6136
1,0,0,1,1,8,0,-167744,0,670,5309
1,0,0,1,1,8,0,489968,0,1232,5802
1,0,0,1,1,8,0,-491528,0,774,5200
1,0,0,1,1,8,0,-1560,0,1250,5362
1,0,0,1,1,8,0,494648,0,839,4985
1,0,0,1,1,8,0,-496208,0,1074,5313
1,0,0,1,1,8,0,493088,0,818,4760
1,0,0,1,1,8,0,-494648,0,947,4946
1,0,0,1,1,8,0,493088,0,873,4671
1,0,0,1,1,8,0,-1560,0,940,4968
1,0,0,1,1,8,0,172424,0,999999,-49
1,0,0,1,1,8,0,-173984,0,914,4962
1,0,0,1,1,8,0,-260144,0,859,4601
1,0,0,1,1,8,0,435688,0,1007,4965
1,0,0,1,1,8,0,-491520,0,948,4617
1,0,0,1,1,8,0,-167744,0,974,4860
1,0,0,1,1,8,0,489968,0,931,4677
1,0,0,1,1,8,0,-491528,0,987,4860
1,0,0,1,1,8,0,-1560,0,1005,4646
1,0,0,1,1,8,0,494648,0,952,4805
1,0,0,1,1,8,0,-496208,0,817,4599
1,0,0,1,1,8,0,493088,0,849,4694
1,0,0,1,1,8,0,-494648,0,898,4758
1,0,0,1,1,8,0,493088,0,965,4686
1,0,0,1,1,8,0,-1560,0,1002,4756
1,0,0,1,1,8,0,172424,0,906,4756
1,0,0,1,1,8,0,-173984,0,952,4721
1,0,0,1,1,8,0,-260144,0,945,4844
1,0,0,1,1,8,0,435688,0,952,4659
1,0,0,1,1,8,0,-491520,0,1146,4888
1,0,0,1,1,8,0,-167744,0,910,4731
1,0,0,1,1,8,0,489968,0,1083,4830
1,0,0,1,1,8,0,-491528,0,703,4639
1,0,0,1,1,8,0,-1560,0,1014,4769
1,0,0,1,1,8,0,494648,0,999999,-44
1,0,0,1,1,8,0,-496208,0,991,4813
1,0,0,1,1,8,0,493088,0,839,4769
1,0,0,1,1,8,0,-494648,0,785,4664
1,0,0,1,1,8,0,493088,0,816,4668
1,0,0,1,1,8,0,-1560,0,856,4620
1,0,0,1,1,8,0,172424,0,867,4602
1,0,0,1,1,8,0,-173984,0,951,4662
1,0,0,1,1,8,0,-260144,0,870,4551
1,0,0,1,1,8,0,435688,0,984,4640
1,0,0,1,1,8,0,-491520,0,876,4386
1,0,0,1,1,8,0,-167744,0,963,4605
1,0,0,1,1,8,0,489968,0,963,4511
1,0,0,1,1,8,0,-491528,0,931,4625
1,0,0,1,1,8,0,-1560,0,949,4532
1,0,0,1,1,8,0,494648,0,932,4589
1,0,0,1,1,8,0,-496208,0,936,4569
1,0,0,1,1,8,0,493088,0,941,4643
1,0,0,1,1,8,0,-494648,0,772,4581
1,0,0,1,1,8,0,493088,0,931,4686
1,0,0,1,1,8,0,-1560,0,701,4484
1,0,0,1,1,8,0,172424,0,1069,4769
1,0,0,1,1,8,0,-173984,0,701,4430
1,0,0,1,1,8,0,175544,0,1176,4396
1,0,0,1,1,8,0,-435688,0,667,4317
1,0,0,1,1,8,0,-55832,0,1208,4758
1,0,0,1,1,8,0,-167744,0,651,4519
1,0,0,1,1,8,0,-491528,0,610,4474
1,0,0,1,1,8,0,489968,0,1242,4753
1,0,0,1,1,8,0,494648,0,632,4411
1,0,0,1,1,8,0,-1560,0,1256,4816
1,0,0,1,1,8,0,-496208,0,1141,4712
1,0,0,1,1,8,0,493088,0,624,4436
1,0,0,1,1,8,0,-494648,0,997,4668
1,0,0,1,1,8,0,493088,0,672,4450
1,0,0,1,1,8,0,-1560,0,974,4726
1,0,0,1,1,8,0,172424,0,759,4369
1,0,0,1,1,8,0,-173984,0,975,4696
1,0,0,1,1,8,0,-260144,0,850,4342
1,0,0,1,1,8,0,435688,0,966,4687
1,0,0,1,1,8,0,-491520,0,835,4303
1,0,0,1,1,8,0,-167744,0,915,4640
1,0,0,1,1,8,0,-1560,0,804,4294
1,0,0,1,1,8,0,491528,0,972,4622
1,0,0,1,1,8,0,1560,0,852,4264
1,0,0,1,1,8,0,-494648,0,1043,4647
